path,category,decision,reason
research_output/long1_support_releasing_clearance_controlled_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_headroom_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_headroom_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_headroom_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_headroom_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_lane_sustained_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_lane_sustained_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_lane_sustained_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_lane_sustained_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_open_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_open_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_open_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_open_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_clean_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_clean_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_clean_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_overhead_clean_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_staged_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_staged_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_staged_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_overhead_staged_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_intact_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_intact_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_intact_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_releasing_transition_intact_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_retained_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_retained_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_retained_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_support_retained_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_validation_inventory_round1.note.md,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_validation_inventory_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_validation_inventory_round1.stop_marker.md,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_validation_inventory_round1.validation_inventory.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_background_branch_recurrence_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_background_branch_recurrence_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_background_branch_recurrence_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_weak_background_branch_recurrence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_fragility_compactness_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_fragility_compactness_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_fragility_compactness_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_weak_fragility_compactness_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_ready_submode_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_ready_submode_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_ready_submode_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_weak_ready_submode_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_transition_stabilizer_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_transition_stabilizer_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_transition_stabilizer_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long1_weak_transition_stabilizer_round1.trade_labels_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.aggregate_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.candidate_ranking.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.gating_context_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.market_inventory.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_exit_instrumentation_audit_round1.compile_status.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.exit_event_summary.csv,detailed_generated_audit_csvs,remove,raw Long2 row/event dump; compact Long2 audit outputs and final synthesis retained
research_output/long2_exit_instrumentation_audit_round1.exit_mechanism_inventory.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.instrumentation_method.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.lifecycle_compression_judgment.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.long1_exit_attribution.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.long2_interaction_review.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.short1_exit_attribution.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.short2_zero_review.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.compile_status.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.exit_mechanism_inventory.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.exit_reason_proxy_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.per_market_count_duration_delta.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.pre_post_lifecycle_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.remaining_scale_risk_scan.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.risk_interpretation.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_side_effect_audit_round1.before_after_trade_counts.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.compile_status.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.management_side_effect_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.non_atr_scale_scan.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_option_a_side_effect_audit_round1.remaining_long2_gates.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.risk_interpretation.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.short2_mirror_gate_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.lifecycle_relevance.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.line_evidence.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.per_market_disagreement.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.runtime_examples.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.scope_check.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.trigger_disagreement_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.unit_consistency_table.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.lifecycle_relevance.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.line_evidence.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.per_market_disagreement.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.runtime_examples.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.scope_check.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.trigger_disagreement_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.unit_consistency_table.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.compile_status.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.lifecycle_duration_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.lifecycle_interpretation.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.long2_gate_review.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.per_market_count_delta.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.remaining_scale_risk_scan.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.short2_gate_review.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.three_state_trade_counts.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.exit_attribution_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.fixed_items.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.note.md,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.scope_rules.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.summary.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.note.md,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.pre_patch_checklist.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.scope_rules.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.summary.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.before_after_trade_counts.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.candidate_rows_sample.csv,detailed_generated_audit_csvs,remove,raw Long2 row/event dump; compact Long2 audit outputs and final synthesis retained
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.gate_funnel_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_in_profit_gate_audit_round1.candidate_rows_sample.csv,detailed_generated_audit_csvs,remove,raw Long2 row/event dump; compact Long2 audit outputs and final synthesis retained
research_output/long2_runtime_in_profit_gate_audit_round1.gate_funnel_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_in_profit_gate_audit_round1.in_profit_distribution.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_in_profit_gate_audit_round1.market_ranking.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_in_profit_gate_audit_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_runtime_in_profit_gate_audit_round1.sequencing_timing_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_option_a_patch_round1.before_after_trade_counts.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_option_a_patch_round1.files_changed.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_option_a_patch_round1.patch_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_option_a_patch_round1.post_patch_gate_funnel.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_option_a_patch_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_option_a_patch_round1.risk_notes.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_option_a_patch_round1.verification_results.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_scale_reference_patch_plan_round1.affected_line_inventory.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_patch_plan_round1.patch_options.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_patch_plan_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_scale_reference_patch_plan_round1.recommended_plan.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_patch_plan_round1.risk_register.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_patch_plan_round1.verification_plan.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_validation_audit_round1.line_evidence.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_validation_audit_round1.minimal_examples.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_validation_audit_round1.pre_patch_judgment.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_validation_audit_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_scale_reference_validation_audit_round1.scope_check.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_scale_reference_validation_audit_round1.unit_consistency_table.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_trend_fail_scale_patch_plan_round1.affected_line_inventory.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_trend_fail_scale_patch_plan_round1.patch_options.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_trend_fail_scale_patch_plan_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long2_trend_fail_scale_patch_plan_round1.recommended_plan.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_trend_fail_scale_patch_plan_round1.risk_register.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_trend_fail_scale_patch_plan_round1.verification_plan.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_trend_fail_scale_patch_round1.before_after_trade_counts.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_trend_fail_scale_patch_round1.compile_status.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_trend_fail_scale_patch_round1.files_changed.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_trend_fail_scale_patch_round1.patch_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_trend_fail_scale_patch_round1.post_patch_disagreement_summary.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_trend_fail_scale_patch_round1.recommendation.csv,core_research_summaries,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_trend_fail_scale_patch_round1.risk_notes.csv,detailed_generated_audit_csvs,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long_only_archetypes_round1.archetype_concentration_summary.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_archetypes_round1.archetype_distribution_2025_2026_losers.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_archetypes_round1.archetype_distribution_all_trades.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_archetypes_round1.archetype_distribution_historical_winners.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_archetypes_round1.recommendation.csv,core_research_summaries,keep,summary-level research evidence retained
research_output/long_only_archetypes_round1.trade_features_2025_2026.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_archetypes_round1.trade_features_all.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_candidate_adxweak.equity.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_candidate_adxweak.equity.png,caches_runtime_artifacts,remove,generated binary/cache/runtime artifact
research_output/long_only_candidate_adxweak.loss_diagnosis.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_candidate_adxweak.trades.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_candidate_adxweak.validation.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_candidate_after.equity.csv,detailed_generated_audit_csvs,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long_only_candidate_after.equity.png,caches_runtime_artifacts,remove,generated binary/cache/runtime artifact
