path,category,size_bytes,insertions,deletions,decision,reason
research_output/long1_support_acceptance_parent_transition_quality_round1.recommendation.csv,core_research_summaries,888,2,0,keep,summary-level research evidence retained
research_output/long1_support_acceptance_parent_transition_quality_round1.trade_labels_all.csv,detailed_generated_audit_csvs,66420,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1152,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,543,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.recommendation.csv,core_research_summaries,954,2,0,keep,summary-level research evidence retained
research_output/long1_support_acceptance_parent_underprepared_nonrelease_round1.trade_labels_all.csv,detailed_generated_audit_csvs,66830,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,877,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,435,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.recommendation.csv,core_research_summaries,878,2,0,keep,summary-level research evidence retained
research_output/long1_support_acceptance_parent_underprepared_split_round1.trade_labels_all.csv,detailed_generated_audit_csvs,66783,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_accepted_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,790,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_accepted_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,285,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_accepted_round1.recommendation.csv,core_research_summaries,297,2,0,keep,summary-level research evidence retained
research_output/long1_support_accepted_round1.trade_labels_all.csv,detailed_generated_audit_csvs,41878,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_anchored_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,220,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_anchored_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,254,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_anchored_round1.recommendation.csv,core_research_summaries,281,2,0,keep,summary-level research evidence retained
research_output/long1_support_anchored_round1.trade_labels_all.csv,detailed_generated_audit_csvs,42362,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_contained_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,221,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_contained_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,272,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_contained_round1.recommendation.csv,core_research_summaries,326,2,0,keep,summary-level research evidence retained
research_output/long1_support_contained_round1.trade_labels_all.csv,detailed_generated_audit_csvs,42391,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_rejecting_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,221,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_rejecting_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,272,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_rejecting_round1.recommendation.csv,core_research_summaries,321,2,0,keep,summary-level research evidence retained
research_output/long1_support_rejecting_round1.trade_labels_all.csv,detailed_generated_audit_csvs,42421,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_balanced_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,920,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_balanced_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,297,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_balanced_round1.recommendation.csv,core_research_summaries,292,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_balanced_round1.trade_labels_all.csv,detailed_generated_audit_csvs,43714,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1051,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,335,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.recommendation.csv,core_research_summaries,330,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_ceiling_dominant_round1.trade_labels_all.csv,detailed_generated_audit_csvs,46262,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1108,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,346,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.recommendation.csv,core_research_summaries,304,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_clearance_controlled_round1.trade_labels_all.csv,detailed_generated_audit_csvs,43779,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1108,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,346,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.recommendation.csv,core_research_summaries,275,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_clearance_persistent_round1.trade_labels_all.csv,detailed_generated_audit_csvs,44141,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,603,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,310,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.recommendation.csv,core_research_summaries,584,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_first_step_reachable_round1.trade_labels_all.csv,detailed_generated_audit_csvs,47876,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_headroom_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1066,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_headroom_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,336,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_headroom_round1.recommendation.csv,core_research_summaries,292,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_headroom_round1.trade_labels_all.csv,detailed_generated_audit_csvs,43775,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,611,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,308,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.recommendation.csv,core_research_summaries,594,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_ladder_distributed_round1.trade_labels_all.csv,detailed_generated_audit_csvs,46026,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,662,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,336,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.recommendation.csv,core_research_summaries,579,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_ladder_gradient_round1.trade_labels_all.csv,detailed_generated_audit_csvs,51648,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_lane_sustained_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,888,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_lane_sustained_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,303,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_lane_sustained_round1.recommendation.csv,core_research_summaries,589,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_lane_sustained_round1.trade_labels_all.csv,detailed_generated_audit_csvs,69767,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_open_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,847,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_open_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,271,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_open_round1.recommendation.csv,core_research_summaries,281,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_open_round1.trade_labels_all.csv,detailed_generated_audit_csvs,42381,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1087,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,343,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.recommendation.csv,core_research_summaries,318,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_overhead_absorbing_round1.trade_labels_all.csv,detailed_generated_audit_csvs,45624,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_clean_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,1030,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_clean_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,332,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_clean_round1.recommendation.csv,core_research_summaries,254,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_overhead_clean_round1.trade_labels_all.csv,detailed_generated_audit_csvs,42653,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_staged_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,583,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_staged_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,305,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_overhead_staged_round1.recommendation.csv,core_research_summaries,543,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_overhead_staged_round1.trade_labels_all.csv,detailed_generated_audit_csvs,48393,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,804,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,287,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_round1.recommendation.csv,core_research_summaries,289,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_round1.trade_labels_all.csv,detailed_generated_audit_csvs,41869,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,2117,14,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,343,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.recommendation.csv,core_research_summaries,780,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_transition_failure_modes_round1.trade_labels_all.csv,detailed_generated_audit_csvs,66096,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_intact_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,949,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_intact_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,309,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_releasing_transition_intact_round1.recommendation.csv,core_research_summaries,743,2,0,keep,summary-level research evidence retained
research_output/long1_support_releasing_transition_intact_round1.trade_labels_all.csv,detailed_generated_audit_csvs,66097,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_retained_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,220,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_retained_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,276,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_support_retained_round1.recommendation.csv,core_research_summaries,281,2,0,keep,summary-level research evidence retained
research_output/long1_support_retained_round1.trade_labels_all.csv,detailed_generated_audit_csvs,41851,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_validation_inventory_round1.note.md,core_research_summaries,1585,20,0,keep,summary-level research evidence retained
research_output/long1_validation_inventory_round1.recommendation.csv,core_research_summaries,1018,2,0,keep,summary-level research evidence retained
research_output/long1_validation_inventory_round1.stop_marker.md,core_research_summaries,1663,32,0,keep,summary-level research evidence retained
research_output/long1_validation_inventory_round1.validation_inventory.csv,detailed_generated_audit_csvs,2241,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_background_branch_recurrence_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,406,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_background_branch_recurrence_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,324,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_background_branch_recurrence_round1.recommendation.csv,core_research_summaries,489,2,0,keep,summary-level research evidence retained
research_output/long1_weak_background_branch_recurrence_round1.trade_labels_all.csv,detailed_generated_audit_csvs,12047,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_fragility_compactness_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,4672,63,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_fragility_compactness_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,302,6,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_fragility_compactness_round1.recommendation.csv,core_research_summaries,402,2,0,keep,summary-level research evidence retained
research_output/long1_weak_fragility_compactness_round1.trade_labels_all.csv,detailed_generated_audit_csvs,145027,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_ready_submode_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,3108,45,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_ready_submode_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,363,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_ready_submode_round1.recommendation.csv,core_research_summaries,293,2,0,keep,summary-level research evidence retained
research_output/long1_weak_ready_submode_round1.trade_labels_all.csv,detailed_generated_audit_csvs,142580,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_transition_stabilizer_round1.group_comparison_summary.csv,detailed_generated_audit_csvs,6135,85,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_transition_stabilizer_round1.group_distribution_summary.csv,detailed_generated_audit_csvs,188,4,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long1_weak_transition_stabilizer_round1.recommendation.csv,core_research_summaries,350,2,0,keep,summary-level research evidence retained
research_output/long1_weak_transition_stabilizer_round1.trade_labels_all.csv,detailed_generated_audit_csvs,143790,91,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.aggregate_summary.csv,detailed_generated_audit_csvs,1070,2,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.candidate_ranking.csv,detailed_generated_audit_csvs,4222,20,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.gating_context_summary.csv,detailed_generated_audit_csvs,2242,10,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.market_inventory.csv,detailed_generated_audit_csvs,7104,20,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_candidate_material_inventory_round1.recommendation.csv,core_research_summaries,884,2,0,keep,summary-level research evidence retained
research_output/long2_exit_instrumentation_audit_round1.compile_status.csv,detailed_generated_audit_csvs,224,3,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.exit_event_summary.csv,detailed_generated_audit_csvs,1310244,2731,0,remove,raw Long2 row/event dump; compact Long2 audit outputs and final synthesis retained
research_output/long2_exit_instrumentation_audit_round1.exit_mechanism_inventory.csv,detailed_generated_audit_csvs,3466,15,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.instrumentation_method.csv,detailed_generated_audit_csvs,1351,6,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.lifecycle_compression_judgment.csv,detailed_generated_audit_csvs,2087,7,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.long1_exit_attribution.csv,detailed_generated_audit_csvs,21238,98,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.long2_interaction_review.csv,detailed_generated_audit_csvs,4038,21,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.recommendation.csv,core_research_summaries,468,2,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.short1_exit_attribution.csv,detailed_generated_audit_csvs,20225,97,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_exit_instrumentation_audit_round1.short2_zero_review.csv,detailed_generated_audit_csvs,2986,21,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.compile_status.csv,detailed_generated_audit_csvs,385,3,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.exit_mechanism_inventory.csv,detailed_generated_audit_csvs,4454,24,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.exit_reason_proxy_summary.csv,detailed_generated_audit_csvs,3591,7,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.per_market_count_duration_delta.csv,detailed_generated_audit_csvs,6122,41,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.pre_post_lifecycle_summary.csv,detailed_generated_audit_csvs,2928,10,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.recommendation.csv,core_research_summaries,498,2,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.remaining_scale_risk_scan.csv,detailed_generated_audit_csvs,1615,8,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_management_exit_audit_round1.risk_interpretation.csv,detailed_generated_audit_csvs,2360,9,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_side_effect_audit_round1.before_after_trade_counts.csv,detailed_generated_audit_csvs,1221,21,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.compile_status.csv,detailed_generated_audit_csvs,322,3,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.management_side_effect_summary.csv,detailed_generated_audit_csvs,25959,161,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.non_atr_scale_scan.csv,detailed_generated_audit_csvs,1097,7,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.recommendation.csv,core_research_summaries,421,2,0,keep,summary-level research evidence retained
research_output/long2_option_a_side_effect_audit_round1.remaining_long2_gates.csv,detailed_generated_audit_csvs,1651,21,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.risk_interpretation.csv,detailed_generated_audit_csvs,831,5,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_side_effect_audit_round1.short2_mirror_gate_summary.csv,detailed_generated_audit_csvs,669,21,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.lifecycle_relevance.csv,detailed_generated_audit_csvs,844,4,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.line_evidence.csv,detailed_generated_audit_csvs,1326,7,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.per_market_disagreement.csv,detailed_generated_audit_csvs,4953,39,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.recommendation.csv,core_research_summaries,493,2,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.runtime_examples.csv,detailed_generated_audit_csvs,1336,5,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.scope_check.csv,detailed_generated_audit_csvs,661,5,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.trigger_disagreement_summary.csv,detailed_generated_audit_csvs,769,3,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_post_patch_round1.unit_consistency_table.csv,detailed_generated_audit_csvs,1000,6,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.lifecycle_relevance.csv,detailed_generated_audit_csvs,1324,4,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.line_evidence.csv,detailed_generated_audit_csvs,2710,16,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.per_market_disagreement.csv,detailed_generated_audit_csvs,6870,39,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.recommendation.csv,core_research_summaries,524,2,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.runtime_examples.csv,detailed_generated_audit_csvs,1497,5,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.scope_check.csv,detailed_generated_audit_csvs,1310,6,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.trigger_disagreement_summary.csv,detailed_generated_audit_csvs,568,3,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_option_a_trend_fail_scale_audit_round1.unit_consistency_table.csv,detailed_generated_audit_csvs,1370,7,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.compile_status.csv,detailed_generated_audit_csvs,225,3,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.lifecycle_duration_summary.csv,detailed_generated_audit_csvs,46734,161,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.lifecycle_interpretation.csv,detailed_generated_audit_csvs,1416,6,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.long2_gate_review.csv,detailed_generated_audit_csvs,3574,21,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.per_market_count_delta.csv,detailed_generated_audit_csvs,9978,101,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.recommendation.csv,core_research_summaries,446,2,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.remaining_scale_risk_scan.csv,detailed_generated_audit_csvs,1847,8,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.short2_gate_review.csv,detailed_generated_audit_csvs,3192,21,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_trend_fail_lifecycle_review_round1.three_state_trade_counts.csv,detailed_generated_audit_csvs,11015,61,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.exit_attribution_summary.csv,detailed_generated_audit_csvs,1939,14,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.fixed_items.csv,core_research_summaries,1029,4,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.note.md,core_research_summaries,4573,98,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.recommendation.csv,core_research_summaries,635,2,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.scope_rules.csv,core_research_summaries,1882,14,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_post_unit_fix_exit_synthesis_round1.summary.csv,core_research_summaries,1005,8,0,keep,direct Long2/unit-fix or branch-review evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.note.md,core_research_summaries,3384,48,0,keep,summary-level research evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.pre_patch_checklist.csv,detailed_generated_audit_csvs,1218,8,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.recommendation.csv,core_research_summaries,590,2,0,keep,summary-level research evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.scope_rules.csv,core_research_summaries,979,10,0,keep,summary-level research evidence retained
research_output/long2_runtime_gate_synthesis_scope_note_round1.summary.csv,core_research_summaries,1276,12,0,keep,summary-level research evidence retained
research_output/long2_runtime_in_profit_gate_audit_post_patch_round1.before_after_trade_counts.csv,detailed_generated_audit_csvs,1221,21,0,remove,redundant detailed generated research output; summary/recommendation evidence retained
